"clarityColor","easyColor","helpColor","helpCount","nothelpCount","quality","clarityRate","easyRate","helpfulRate","interest","overallRate","status","textBookUse","averageScore","numOfRating","Course GPA","A","A-","B+","B","B-","C+","C","C-","D+","D","D-","F","Total","""""Skip class? You wont pass.""""","ACCESSIBLE OUTSIDE CLASS","Amazing lectures","BEWARE OF POP QUIZZES","Caring","Clear grading criteria","EXTRA CREDIT","Get ready to read","Gives good feedback","GRADED BY FEW THINGS","GROUP PROJECTS","Hilarious","Inspirational","LECTURE HEAVY","LOTS OF HOMEWORK","Participation matters","Respected","SO MANY PAPERS","TEST HEAVY","Tough Grader","char_1","char_2","char_prop","num","num_prop","upper","upper_prop","punct","punct_prop","also","alway","best","book","bore","can","care","class","clear","cours","definit","difficult","discuss","easi","even","ever","everi","exam","extrem","final","funni","get","give","good","grade","great","guy","hard","help","hes","his","hour","interest","ive","just","know","learn","lectur","like","lot","love","make","materi","much","need","nice","note","offic","one","paper","pretti","prof","professor","question","read","realli","recommend","she","student","studi","subject","take","talk","teach","teacher","test","the","thing","this","though","time","understand","uva","veri","want","way","well","will","work","you","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive","name","course"
3,1,3,0,0,5,5,1,5,4,5,1,TRUE,4.25,8,3.49,0.189873417721519,0.177215189873418,0.151898734177215,0.0822784810126582,0.0506329113924051,0.00632911392405063,0,0,0,0,0,0.00632911392405063,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,145,0.759162303664921,0,0,6,0.031413612565445,4,0.0209424083769634,0,0,0,0,0,0,0,0,0,0.562568872798604,0,0,0,0.148833970939231,0.212156891754377,0,0,0,0.215408270574729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191227659067503,0,0,0,0,0,0,0,0,0,0,0,0,0.186057999273391,0,0,0,0,0.111280667130473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.2,0,0.6,"Evan Pivonka","PLAP 2250"
3,2,3,0,0,5,5,2,5,4,5,1,TRUE,4.25,8,3.49,0.189873417721519,0.177215189873418,0.151898734177215,0.0822784810126582,0.0506329113924051,0.00632911392405063,0,0,0,0,0,0.00632911392405063,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.888888888888889,0,0,7,0.777777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88541452301625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,"Evan Pivonka","PLAP 2250"
3,2,3,0,0,4,4,3,4,4,4,1,TRUE,4.25,8,3.49,0.189873417721519,0.177215189873418,0.151898734177215,0.0822784810126582,0.0506329113924051,0.00632911392405063,0,0,0,0,0,0.00632911392405063,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,220,0.6875,0,0,16,0.05,8,0.025,0,0,0,0,0,0,0.117183314239461,0.0841309155905818,0,0,0.115377415866986,0,0.124993479680339,0,0,0,0.126651787618501,0,0,0,0,0.0826782026712066,0,0,0.0911628139279681,0.0738914741565056,0,0.0807588309276755,0,0,0,0,0,0,0,0.095507855587514,0,0,0,0.0871004294646056,0,0.0768284961966468,0,0.106862515361252,0,0,0,0,0,0,0,0,0,0,0.0679437200659661,0.0674456387784466,0,0,0,0,0,0.0621862551611469,0,0,0,0,0.0769236357142733,0,0.107347460149151,0,0.0964027683449113,0,0,0,0,0,0,0,0.10676618794852,0,0,0.25,0,0,0.25,0,0.0833333333333333,0.0833333333333333,0,0.333333333333333,"Evan Pivonka","PLAP 2250"
3,2,3,0,0,4,4,3,4,3,4,1,TRUE,3.5,11,3.2025,0.094017094017094,0.183760683760684,0.226495726495726,0.14957264957265,0.0598290598290598,0.0512820512820513,0.0341880341880342,0.00854700854700855,0,0,0,0.00427350427350427,234,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,350,263,0.749287749287749,0,0,12,0.0341880341880342,18,0.0512820512820513,0,0,0,0,0,0.100960761172192,0,0.0238370927506649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10331785578503,0,0,0,0,0,0,0,0.146529291840794,0,0,0,0,0,0,0.0987138200598864,0,0,0.0955930258639859,0,0,0,0,0,0.103925634297598,0,0,0,0,0.117026779669034,0.0770028827414282,0,0,0,0,0,0,0,0,0,0,0.0739156180899054,0,0,0,0.134078927100948,0,0,0,0.133509809988984,0,0,0,0,0,0,0,0.166666666666667,0,0,0.166666666666667,0,0,0,0,0.666666666666667,"Eve Danziger","ANTH 3480"
2,2,2,0,0,2,2,3,2,1,2,1,TRUE,3.5,11,3.2025,0.094017094017094,0.183760683760684,0.226495726495726,0.14957264957265,0.0598290598290598,0.0512820512820513,0.0341880341880342,0.00854700854700855,0,0,0,0.00427350427350427,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,208,0.64,0,0,9,0.0276923076923077,9,0.0276923076923077,0,0,0,0,0,0,0,0.0529713172236997,0,0,0,0,0,0.104735016586866,0,0,0,0,0,0.154500416753121,0,0,0,0,0.114797617538923,0.0930485230118959,0,0,0.0916705933886119,0,0,0,0,0,0,0,0,0.0573685912946465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0783086176103331,0,0,0,0.0821284645443393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0714285714285714,0,0,0.142857142857143,0,0,0.357142857142857,0.142857142857143,0.285714285714286,"Eve Danziger","ANTH 3480"
2,2,2,0,0,2,2,3,2,3,2,1,TRUE,3.5,11,3.2025,0.094017094017094,0.183760683760684,0.226495726495726,0.14957264957265,0.0598290598290598,0.0512820512820513,0.0341880341880342,0.00854700854700855,0,0,0,0.00427350427350427,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,213,0.726962457337884,0,0,11,0.037542662116041,11,0.037542662116041,0.139108892248714,0,0,0,0.132775632484747,0,0,0.0255397422328552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0883966436247329,0,0,0,0,0,0.115350353317819,0,0.118170597401288,0,0,0,0,0,0,0.129761625795806,0,0,0,0,0,0,0.137723732947805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357142857142857,0.107142857142857,0.0357142857142857,0.0357142857142857,0.142857142857143,0.0357142857142857,0.0714285714285714,0.178571428571429,0.107142857142857,0.25,"Eve Danziger","ANTH 3480"
2,2,2,0,0,3,3,3,3,4,3,1,TRUE,3.5,11,3.29666666666667,0.0779816513761468,0.238532110091743,0.192660550458716,0.123853211009174,0.0642201834862385,0.0412844036697248,0.0229357798165138,0.00458715596330275,0,0,0,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304,213,0.698360655737705,0,0,5,0.0163934426229508,6,0.019672131147541,0,0,0,0,0,0,0,0.0529713172236997,0,0,0,0,0,0,0.149295590493821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162810324267549,0,0,0,0,0,0.123922479919326,0,0,0,0,0,0,0,0,0,0,0,0.142824611945872,0,0.072038645132137,0.130029755187816,0,0,0.130929703192386,0,0,0,0,0,0,0,0,0.0821284645443393,0.0968668005290849,0,0,0.297953171335441,0,0,0,0,0,0,0,0,0,0,0,0.117647058823529,0.0588235294117647,0,0.117647058823529,0.0588235294117647,0,0.235294117647059,0,0.411764705882353,"Eve Danziger","ANTH 3490"
3,2,3,0,0,5,5,3,5,3,5,1,TRUE,5,1,3.82,0.708333333333333,0.104166666666667,0.0625,0.0416666666666667,0,0.0208333333333333,0.0208333333333333,0,0,0,0,0,48,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,266,184,0.689138576779026,0,0,9,0.0337078651685393,7,0.0262172284644195,0,0,0,0,0,0,0,0.0650102529563587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0999063353459959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1768221289607,0,0,0,0.160686453917929,0.150161343889659,0,0,0,0,0,0,0,0,0.118881982467513,0,0.165900620230506,0,0,0,0,0,0,0,0,0,0,0,0,0.0666666666666667,0,0,0.133333333333333,0,0.0666666666666667,0.266666666666667,0,0.466666666666667,"Fan Gao","ISSS 3411"
1,2,1,2,0,1,1,3,1,3,1,1,TRUE,3.8,10,3.44,0.333333333333333,0.166666666666667,0.166666666666667,0,0,0,0,0,0,0.0833333333333333,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,150,94,0.622516556291391,0,0,2,0.0132450331125828,3,0.0198675496688742,0,0,0,0,0.309809809131077,0,0,0.119185463753324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291318499877718,0,0,0,0,0,0,0,0,0,0.191095976538932,0,0,0,0,0.348422129920626,0,0.356688242965524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Farzaneh Milani","PETR 3559"
1,2,1,4,0,1,1,3,1,3,1,1,FALSE,3.8,10,3.44,0.333333333333333,0.166666666666667,0.166666666666667,0,0,0,0,0,0,0.0833333333333333,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,213,151,0.705607476635514,0,0,6,0.0280373831775701,4,0.0186915887850467,0.169349955781044,0,0,0,0,0,0,0.0310918601095629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13476242058917,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290948431114939,0,0,0,0,0.15797067488185,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1436325898075,0,0,0,0,0,0,0,0,0,0,0,0,0.142508440162043,0,0,0,0,0,0,0,0,0,0.166666666666667,0.166666666666667,0,0,0,0.166666666666667,0,0,0.333333333333333,0.166666666666667,"Farzaneh Milani","PETR 3559"
1,3,1,3,0,1,1,4,1,3,1,1,FALSE,3.8,10,3.44,0.333333333333333,0.166666666666667,0.166666666666667,0,0,0,0,0,0,0.0833333333333333,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,181,114,0.626373626373626,0,0,2,0.010989010989011,2,0.010989010989011,0.229120528409647,0,0,0.219925188403851,0,0,0,0.0420654577952909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196818056342459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194326445033677,0.172285642770901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.166666666666667,0,0,0.166666666666667,0,0,0.166666666666667,0.166666666666667,0.166666666666667,"Farzaneh Milani","PETR 3559"
3,2,3,0,3,5,5,3,5,2,5,1,TRUE,3.8,10,3.44,0.333333333333333,0.166666666666667,0.166666666666667,0,0,0,0,0,0,0.0833333333333333,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,263,0.755747126436782,1,0.0028735632183908,31,0.0890804597701149,8,0.0229885057471264,0,0,0,0,0,0,0,0.0866803372751449,0,0,0,0,0,0,0,0,0.130489720576638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0666042235639972,0,0,0,0,0,0,0.0897398364180785,0,0,0,0,0,0,0,0,0.0944778493614523,0,0,0,0.0589407096535666,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158509309956684,0,0,0,0,0,0.11481746644675,0,0,0,0,0,0,0,0,0.0909090909090909,0,0,0,0,0,0.363636363636364,0,0.545454545454545,"Farzaneh Milani","PETR 3559"
3,2,3,0,1,5,5,3,5,5,5,1,FALSE,3.89,27,3.3675,0.187214611872146,0.0821917808219178,0.0730593607305936,0.0547945205479452,0.0136986301369863,0.0091324200913242,0.0319634703196347,0.0091324200913242,0,0.0091324200913242,0,0.0045662100456621,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,144,0.782608695652174,0,0,3,0.016304347826087,5,0.0271739130434783,0,0,0,0,0,0,0,0.0397284879177748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139572784517844,0,0,0,0.214663247245776,0.209691127754715,0,0,0,0,0,0,0,0,0,0,0.145120492815888,0.15932170977331,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19639455478858,0,0.162714218172517,0,0,0.1174629264155,0,0,0.169596747892887,0,0,0,0,0,0,0.193061445638473,0,0,0,0,0,0,0,0,0,0.111111111111111,0,0,0.111111111111111,0,0.111111111111111,0.222222222222222,0,0.444444444444444,"Federico Ciliberto","ECON 4190"
3,2,3,0,0,5,4,3,5,5,4.5,1,TRUE,3.64,11,3.53,0.175,0.475,0.1,0.1,0.05,0.025,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,269,0.772988505747126,0,0,9,0.0258620689655172,9,0.0258620689655172,0,0,0,0,0,0,0,0.0223472744537483,0,0.222683512149447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120748076575749,0,0,0,0,0,0,0,0,0.104559592431931,0.0925442063061435,0,0,0,0,0,0,0,0,0.0974302821539977,0,0,0,0.0607826068302406,0,0,0.0716609912020995,0,0,0,0,0,0.0660728961087186,0,0,0,0,0,0,0,0,0,0.108597063171641,0,0,0,0,0,0,0,0,0,0.0714285714285714,0,0,0.142857142857143,0,0,0.285714285714286,0,0.5,"Fernando Opere","SPAN 3420"
3,1,2,0,0,3,4,1,1,5,2.5,1,TRUE,3.64,11,3.53,0.175,0.475,0.1,0.1,0.05,0.025,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,147,0.781914893617021,0,0,8,0.0425531914893617,6,0.0319148936170213,0,0,0,0,0.17703417664633,0,0,0,0,0.169663628304341,0,0,0,0,0,0,0,0,0,0,0.195975105591426,0,0,0,0,0.119633815301009,0.168192485068827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139469329862158,0,0,0,0,0.157436227572812,0,0,0,0,0,0,0,0.165481239118692,0.180427447273464,0,0,0,0,0,0,0,0.0555555555555556,0.0555555555555556,0.111111111111111,0.0555555555555556,0.0555555555555556,0.0555555555555556,0.111111111111111,0.166666666666667,0.0555555555555556,0.277777777777778,"Fernando Opere","SPAN 3420"
2,2,2,0,0,4,3,3,4,4,3.5,1,TRUE,4,2,3.81333333333333,0.53960396039604,0.272277227722772,0.099009900990099,0.0148514851485149,0.00495049504950495,0.00495049504950495,0,0,0,0,0,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,81,0.757009345794392,0,0,3,0.0280373831775701,3,0.0280373831775701,0,0,0,0,0.337974337233903,0,0,0.0650102529563587,0,0,0,0,0,0.257076858895035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317801999866602,0,0,0,0,0,0,0.1768221289607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365669801184405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0,0,0.333333333333333,0.166666666666667,0.333333333333333,"Filip Loncke","EDHS 5020"
3,2,3,0,0,5,4,2,5,5,4.5,1,TRUE,4.25,2,3.42,0.164835164835165,0.208791208791209,0.0989010989010989,0.0769230769230769,0.0659340659340659,0.010989010989011,0.010989010989011,0,0,0.010989010989011,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,52,0.658227848101266,0,0,1,0.0126582278481013,2,0.0253164556962025,0,0,0,0,0,0,0,0.119185463753324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57918433691542,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.2,0,0.2,0.2,0.2,"Francesca Calamita","ITAL 1010"
2,3,2,0,0,2,2,5,2,4,2,1,TRUE,3.62,13,3.26333333333333,0.0443037974683544,0.215189873417722,0.240506329113924,0.14873417721519,0.0632911392405063,0.0316455696202532,0.00632911392405063,0,0,0.00632911392405063,0,0.00316455696202532,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,94,0.681159420289855,0,0,5,0.036231884057971,5,0.036231884057971,0,0,0,0,0,0,0,0.0510794844657104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284289786297892,0,0,0,0,0.392257178791567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263827574792859,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286092449976394,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0.666666666666667,"Francesca Fiorani","ARTH 3254"
3,2,3,0,0,5,5,2,5,4,5,1,TRUE,4.75,2,3.36,0.283018867924528,0.141509433962264,0.0849056603773585,0.0849056603773585,0.0188679245283019,0.0377358490566038,0.00943396226415094,0.0188679245283019,0.00943396226415094,0.0188679245283019,0,0.00943396226415094,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,179,0.658088235294118,0,0,9,0.0330882352941176,7,0.0257352941176471,0,0,0.144187038559181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104679588388383,0.147168424435224,0,0.103129417562188,0.160997435434332,0,0,0.0915808074004962,0,0,0,0,0,0,0,0.15711787691802,0,0,0,0,0,0,0,0,0,0,0,0.0810434757736541,0,0,0,0.147295916091435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144796084228855,0.157874016364281,0,0,0,0.135094071965072,0.119170682672066,0,0,0,0,0,0,0.111111111111111,0,0,0.333333333333333,0,0.555555555555556,"Francesco Matucci","MATH 3354"
3,2,3,0,0,5,5,2,5,3,5,1,TRUE,4.75,4,3.68714285714286,0.446153846153846,0.148717948717949,0.0666666666666667,0.0358974358974359,0.0205128205128205,0.00512820512820513,0.0102564102564103,0.0102564102564103,0,0,0,0.00512820512820513,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,155,0.630081300813008,1,0.0040650406504065,3,0.0121951219512195,5,0.0203252032520325,0,0,0,0,0,0,0,0.0715112782519946,0,0,0,0,0,0,0,0,0,0,0,0,0.205773860870997,0,0,0,0,0,0,0,0,0,0,0,0,0.208814024824107,0,0,0,0,0,0.14807073008983,0,0,0,0,0,0,0,0,0.155888451446396,0,0,0,0,0,0.115504324112142,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182490682253556,0,0,0,0,0,0,0,0,0,0,0,0,0.133333333333333,0,0,0.133333333333333,0,0,0.266666666666667,0,0.466666666666667,"Fred Maus","MUSI 3050"
3,1,3,0,1,5,4,1,5,4,4.5,1,TRUE,4.75,4,3.68714285714286,0.446153846153846,0.148717948717949,0.0666666666666667,0.0358974358974359,0.0205128205128205,0.00512820512820513,0.0102564102564103,0.0102564102564103,0,0,0,0.00512820512820513,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0.916666666666667,0,0,2,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fred Maus","MUSI 3050"
3,1,3,0,0,5,4,1,5,3,4.5,1,TRUE,4.75,4,3.68714285714286,0.446153846153846,0.148717948717949,0.0666666666666667,0.0358974358974359,0.0205128205128205,0.00512820512820513,0.0102564102564103,0.0102564102564103,0,0,0,0.00512820512820513,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,109,0.778571428571429,2,0.0142857142857143,2,0.0142857142857143,3,0.0214285714285714,0,0,0,0,0,0,0,0.0550086755784574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193254624717015,0,0,0,0,0,0,0.169072259816301,0,0,0,0,0.11915015115042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177698960172527,0.176396286035937,0,0,0,0,0,0,0,0,0,0,0.201184893406561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,0,0.2,0,0.5,"Fred Maus","MUSI 3050"
3,1,3,0,0,5,5,1,5,4,5,1,TRUE,4.75,4,3.5,0.52,0.04,0.04,0.04,0.04,0,0.08,0,0.04,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,145,0.622317596566524,7,0.0300429184549356,7,0.0300429184549356,6,0.0257510729613734,0,0,0,0,0,0.144229658817417,0,0.0340529896438069,0,0,0,0,0,0.134659307040257,0,0,0,0,0,0,0,0,0,0,0,0,0.168192485068827,0,0,0,0,0,0,0,0,0,0.15756079653505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157436227572812,0,0,0,0,0,0,0,0,0,0,0,0,0.15439322510294,0,0,0,0,0.0833333333333333,0,0,0.166666666666667,0.0833333333333333,0.166666666666667,0.166666666666667,0,0.333333333333333,"Fred Maus","MUSI 3310"
2,1,2,1,0,4,3,1,4,4,3.5,1,FALSE,3.5,2,3.56666666666667,0.279816513761468,0.348623853211009,0.201834862385321,0.0642201834862385,0.018348623853211,0.00458715596330275,0.00458715596330275,0,0,0.00458715596330275,0,0.00458715596330275,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,156,0.65,0,0,4,0.0166666666666667,3,0.0125,0,0,0,0,0,0,0,0.0310918601095629,0,0.154910269321355,0,0,0,0,0,0,0,0,0,0,0,0.122219951774827,0,0,0,0,0,0.119382619632216,0,0,0,0,0.0955625816353004,0,0.140426517082562,0,0,0,0,0.128757156599852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160590697700001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140967727267901,0,0,0.184554792798474,0,0,0.25,0,0,0.25,0.25,0,0,0.25,"Frederick Hitz","PLIR 3240"
3,2,3,0,0,5,5,2,5,3,5,1,TRUE,4.47,18,3.72,0.244444444444444,0.355555555555556,0.0888888888888889,0.0444444444444444,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,174,0.671814671814672,0,0,7,0.027027027027027,10,0.0386100386100386,0,0,0,0,0,0,0,0.0310918601095629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0845671051551173,0,0,0,0,0,0,0,0,0,0,0.14374612082735,0,0,0.1137132006211,0,0,0.174885557088194,0.142508440162043,0,0,0,0,0,0.140967727267901,0,0,0,0,0.153846153846154,0,0,0.230769230769231,0,0,0.307692307692308,0,0.307692307692308,"Gabriel Finder","COLA 1500"
2,3,2,1,3,2,2,4,2,4,2,1,FALSE,4.47,18,3.57,0.172413793103448,0.344827586206897,0.172413793103448,0.0689655172413793,0.0344827586206897,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321,239,0.742236024844721,0,0,10,0.031055900621118,9,0.0279503105590062,0,0,0,0.116835256339546,0.116178678424154,0,0,0.111736372268742,0,0,0,0,0,0,0,0,0,0,0.127898660653745,0,0,0,0,0,0,0.0785096912912872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110471937068576,0,0.0915267477220409,0,0,0,0,0,0,0,0,0,0,0,0.204855882732937,0,0,0,0,0,0,0,0,0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0,0.0833333333333333,0.0833333333333333,0,0.166666666666667,0.25,0.166666666666667,"Gabriel Finder","GETR 3590"
3,1,3,1,0,5,5,1,5,4,5,1,TRUE,4.47,18,3.40333333333333,0.123456790123457,0.172839506172839,0.185185185185185,0.123456790123457,0.037037037037037,0.0246913580246914,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,250,0.716332378223496,0,0,14,0.0401146131805158,8,0.0229226361031519,0,0,0,0,0,0,0,0.0630981866929364,0,0,0.230754831733973,0,0,0,0,0,0,0,0,0,0.121043447571175,0,0.117060500240309,0.078872644532978,0,0,0,0,0.0727972359262506,0,0,0.114792134765878,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102818294074489,0,0.121178367262223,0,0.119327447976151,0,0,0,0,0,0.0674456387784466,0,0,0,0,0,0,0.125889968105479,0,0.0897865135903522,0,0,0,0,0,0,0,0.111440482139493,0,0,0,0,0.084120481886164,0,0,0,0.0588235294117647,0,0,0.176470588235294,0.0588235294117647,0.0588235294117647,0.294117647058824,0.0588235294117647,0.294117647058824,"Gabriel Finder","HIEU 3372"
3,2,3,0,0,5,5,3,5,4,5,1,TRUE,4.47,18,3.37333333333333,0.0563380281690141,0.23943661971831,0.154929577464789,0.211267605633803,0,0.0140845070422535,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,78,0.696428571428571,0,0,3,0.0267857142857143,3,0.0267857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.447886771481462,0,0,0,0.454750793435539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388424666503624,0,0,0,0,0,0,0.216115935396411,0.390089265563448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0.666666666666667,"Gabriel Finder","RELJ 3372"
3,2,3,1,0,5,5,2,5,4,5,1,TRUE,4.47,18,3.765,0.4,0.16,0.16,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343,249,0.723837209302326,1,0.00290697674418605,8,0.0232558139534884,12,0.0348837209302326,0,0.129203041924823,0,0,0,0,0,0.0692044628245109,0,0,0.126542972241211,0,0,0,0.130031643333328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249286351640256,0,0,0.141802540491091,0.134718725692972,0,0,0,0,0.107932482510381,0,0,0,0.0925093798683735,0,0,0,0,0,0,0,0,0,0.062743336082829,0,0,0,0,0,0.09447922345501,0,0,0.0682042798541611,0,0,0,0,0,0,0,0,0,0.112100194241694,0,0,0,0,0,0,0,0,0,0.0555555555555556,0.0555555555555556,0,0.166666666666667,0.0555555555555556,0,0.277777777777778,0,0.388888888888889,"Gabriel Finder","YIDD 1060"
